74	W	184	1.e40	0.	0	0.3064	1.6882035316929966e31	1.7783054807760844e29	1.044593124456074e31	183.95
74	W	186	1.e40	0.	0	0.2843	1.6882035316929966e31	1.7783054807760844e29	1.044593124456074e31	185.954
75	Re	185	1.e40	2.5	3.1871	0.374	8.156405159629751e30	5.120792444924931e27	2.437652719822563e28	184.952
75	Re	187	1.262304e18	2.5	3.2197	0.626	8.156405159629751e30	5.120792444924931e27	2.437652719822563e28	186.955
76	Os	184	1.e40	0.	0	0.0002	9.719546040526902e31	5.585354353435813e28	1.6519161015612677e28	183.952
76	Os	186	1.e40	0.	0	0.0159	9.719546040526902e31	5.585354353435813e28	1.6519161015612677e28	185.953
76	Os	187	1.e40	-0.5	0.06465189	0.0196	9.719546040526902e31	5.585354353435813e28	1.6519161015612677e28	186.955
76	Os	188	1.e40	0.	0	0.13240000000000002	9.719546040526902e31	5.585354353435813e28	1.6519161015612677e28	187.955
76	Os	189	1.e40	-1.5	0.659933	0.16149999999999998	9.719546040526902e31	5.585354353435813e28	1.6519161015612677e28	188.958
76	Os	190	1.e40	0.	0	0.2626	9.719546040526902e31	5.585354353435813e28	1.6519161015612677e28	189.958
76	Os	192	1.e40	0.	0	0.4078	9.719546040526902e31	5.585354353435813e28	1.6519161015612677e28	191.961
77	Ir	191	1.e40	1.5	0.1507	0.373	8.931995818254007e31	4.960681931317919e28	3.632977312100386e27	190.96
77	Ir	193	1.e40	1.5	0.1637	0.627	8.931995818254007e31	4.960681931317919e28	3.632977312100386e27	192.962
78	Pt	190	1.e40	0.	0	0.0001	1.9294499575169503e32	1.061378852242288e29	3.3112191021015186e29	189.959
78	Pt	192	1.e40	0.	0	0.0078000000000000005	1.9294499575169503e32	1.061378852242288e29	3.3112191021015186e29	191.961
78	Pt	194	1.e40	0.	0	0.3286	1.9294499575169503e32	1.061378852242288e29	3.3112191021015186e29	193.962
78	Pt	195	1.e40	-0.5	0.60952	0.33780000000000004	1.9294499575169503e32	1.061378852242288e29	3.3112191021015186e29	194.964
78	Pt	196	1.e40	0.	0	0.2521	1.9294499575169503e32	1.061378852242288e29	3.3112191021015186e29	195.964
78	Pt	198	1.e40	0.	0	0.0736	1.9294499575169503e32	1.061378852242288e29	3.3112191021015186e29	197.967
79	Au	197	1.e40	1.5	0.145746	1	1.676268145071285e31	2.3513678911356896e28	2.7476582371666315e28	196.966
80	Hg	196	1.e40	0.	0	0.0015	1.645991862656443e30	8.14905228540494e28	5.831227877762777e29	195.965
80	Hg	198	1.e40	0.	0	0.09970000000000001	1.645991862656443e30	8.14905228540494e28	5.831227877762777e29	197.966
80	Hg	199	1.e40	-0.5	0.5058855	0.16870000000000002	1.645991862656443e30	8.14905228540494e28	5.831227877762777e29	198.968
80	Hg	200	1.e40	0.	0	0.231	1.645991862656443e30	8.14905228540494e28	5.831227877762777e29	199.968
80	Hg	201	1.e40	-1.5	-0.5602257	0.1318	1.645991862656443e30	8.14905228540494e28	5.831227877762777e29	200.97
80	Hg	202	1.e40	0.	0	0.2986	1.645991862656443e30	8.14905228540494e28	5.831227877762777e29	201.97
80	Hg	204	1.e40	0.	0	0.0687	1.645991862656443e30	8.14905228540494e28	5.831227877762777e29	203.973
81	Tl	203	1.e40	0.5	1.62225787	0.2952	9.69267036094751e29	5.465176842423656e28	4.6125754098921385e30	202.972
81	Tl	205	1.e40	0.5	1.63821461	0.7048000000000001	9.69267036094751e29	5.465176842423656e28	4.6125754098921385e30	204.974
82	Pb	204	1.e40	0.	0	0.013999999999999999	1.274785744132262e31	2.4324678540615727e30	8.425675675675697e31	203.973
82	Pb	206	1.e40	0.	0	0.24100000000000002	1.274785744132262e31	2.4324678540615727e30	8.425675675675697e31	205.974
82	Pb	207	1.e40	-0.5	0.592583	0.22100000000000003	1.274785744132262e31	2.4324678540615727e30	8.425675675675697e31	206.975
82	Pb	208	1.e40	0.	0	0.524	1.274785744132262e31	2.4324678540615727e30	8.425675675675697e31	207.976
